model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
pytorch_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8301435406698565,0.94914211098317,0.17402916240758726
pytorch_mlp,Complex_sample_embeddings,none,v2.10,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.07765759302467444,0.5023923444976077,0.7461458244613489,0.22344629238893945
pytorch_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,gene_expression,none,,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.770334928229665,0.8818203939857318,0.18212732455617409
pytorch_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
random_forest,Complex_protein_embeddings,none,v2.10,0.9150717703349283,0.9722222222222222,0.9210526315789473,0.9459459459459459,0.7845459907265112,0.9569377990430622,0.9879542742786733,0.07132357713854123
random_forest,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.3397129186602871,0.7169101803393383,0.19557905261472205
random_forest,concatenated_protein_embeddings,none,v2.10,0.9282296650717703,0.972972972972973,0.9473684210526315,0.96,0.8310045481160808,0.9354066985645932,0.9802466303666274,0.08002090317116711
random_forest,concatenated_sample_embeddings,none,v2.10,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.07765759302467444,0.5311004784688995,0.8571950053530036,0.1834076503844502
random_forest,GAT_sample_embeddings,none,v2.10,0.7141148325358851,0.8604651162790697,0.9736842105263158,0.9135802469135802,0.5450734608333384,0.8349282296650717,0.9278983359690196,0.13665236367753222
random_forest,gene_expression,none,,0.7141148325358851,0.8604651162790697,0.9736842105263158,0.9135802469135802,0.5450734608333384,0.9617224880382775,0.989845725227123,0.0921836718547184
random_forest,GraphSAGE_sample_embeddings,none,v2.10,0.4605263157894737,0.7608695652173914,0.9210526315789473,0.8333333333333334,-0.13739984911006672,0.722488038277512,0.9164367507659756,0.17141855125436178
