model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
random_forest,Complex_protein_embeddings,none,v2.10,0.8504784688995215,0.925,0.9736842105263158,0.9487179487179487,0.7553152078862315,0.9760765550239234,0.9931761014578352,0.06462647244654988
random_forest,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.3157894736842105,0.7171398756927239,0.1998441782372552
random_forest,concatenated_protein_embeddings,none,v2.10,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9736842105263157,0.992378653291966,0.07151375410160943
random_forest,concatenated_sample_embeddings,none,v2.10,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.38340831268502357,0.5311004784688995,0.8102298326562593,0.18126904314776032
random_forest,gene_expression,none,,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.38340831268502357,0.9354066985645934,0.9766223818248791,0.10374822194503674
random_forest,RGCN_protein_embeddings,none,v2.10,0.6555023923444976,0.8372093023255814,0.9473684210526315,0.8888888888888888,0.39586340730912845,0.6961722488038277,0.871955685497088,0.15653609706396918
random_forest,RGCN_sample_embeddings,none,v2.10,0.5514354066985646,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.14179763070332047,0.5921052631578947,0.8088072309441783,0.18027233508650573
sklearn_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9617224880382775,0.9897796422963641,0.17295875590959595
sklearn_mlp,Complex_sample_embeddings,none,v2.10,0.47248803827751196,0.7631578947368421,0.7631578947368421,0.7631578947368421,-0.05502392344497608,0.5227272727272727,0.80947915028704,0.3260938046329424
sklearn_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.24311176104602839
sklearn_mlp,gene_expression,none,,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.18242733355052523
sklearn_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
