model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
pytorch_mlp,Complex_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7081339712918661,0.8471130205043141,0.1857791331089575
pytorch_mlp,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5406698564593302,0.8368812946060896,0.17998151306511248
pytorch_mlp,concatenated_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,concatenated_sample_embeddings,none,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.5454545454545454,0.7916666666666666,0.20408163265306123
pytorch_mlp,RGCN_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,RGCN_sample_embeddings,none,v2.11,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326
random_forest,Complex_protein_embeddings,none,v2.11,0.9545454545454546,0.9743589743589743,1.0,0.987012987012987,0.941159330709145,0.9880382775119617,0.9964386039870803,0.053104588876436404
random_forest,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.40669856459330145,0.7031999268632556,0.19289141741040036
random_forest,concatenated_protein_embeddings,none,v2.11,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.9569377990430621,0.9850374535785033,0.0757590395794725
random_forest,concatenated_sample_embeddings,none,v2.11,0.59688995215311,0.813953488372093,0.9210526315789473,0.8641975308641975,0.2466533537849185,0.839712918660287,0.9538829379507221,0.13260355908053686
random_forest,GAT_sample_embeddings,none,v2.11,0.9090909090909092,0.95,1.0,0.9743589743589743,0.881630720467888,0.9688995215311005,0.9907639703346075,0.08004404866834658
random_forest,GraphSAGE_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6100478468899522,0.8629993830713063,0.17613068286268255
random_forest,RGCN_protein_embeddings,none,v2.11,0.7595693779904307,0.8809523809523809,0.9736842105263158,0.925,0.6190103744689256,0.8779904306220097,0.9561448464944661,0.10463362415110822
random_forest,RGCN_sample_embeddings,none,v2.11,0.700956937799043,0.8571428571428571,0.9473684210526315,0.9,0.47923383829852306,0.8014354066985646,0.9315543249171581,0.1287227529148989
random_forest,weighted_RGCN_sample_embeddings,none,v2.11,0.4473684210526316,0.7555555555555555,0.8947368421052632,0.8192771084337349,-0.1604088343952626,0.5669856459330145,0.8134068276331025,0.1894154215506202
sklearn_mlp,Complex_protein_embeddings,none,v2.11,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9521531100478469,0.9827443673621069,0.05951985804366503
sklearn_mlp,Complex_sample_embeddings,none,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.4880382775119617,0.812175468859828,0.19392418720242993
sklearn_mlp,concatenated_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,concatenated_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5777511961722488,0.8035889412973428,0.20124958617103322
sklearn_mlp,GAT_sample_embeddings,none,v2.11,0.8636363636363636,0.926829268292683,1.0,0.9620253164556962,0.8210101398079112,0.9641148325358851,0.9892986670314418,0.07627132519478122
sklearn_mlp,GraphSAGE_sample_embeddings,none,v2.11,0.6100478468899522,0.8181818181818182,0.9473684210526315,0.8780487804878049,0.30338097731873215,0.7799043062200958,0.9286127819730619,0.15968776964411477
sklearn_mlp,RGCN_protein_embeddings,none,v2.11,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326
sklearn_mlp,RGCN_sample_embeddings,none,v2.11,0.4856459330143541,0.7692307692307693,0.7894736842105263,0.7792207792207793,-0.029720820969762474,0.48564593301435405,0.7705527555151616,0.3469387755102041
sklearn_mlp,weighted_RGCN_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5334928229665071,0.84166557143133,0.17788555631552527
svm,Complex_protein_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9641148325358851,0.9878435832752146,0.05500196052163127
svm,Complex_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5669856459330144,0.8635927714440661,0.17325204969418165
svm,concatenated_protein_embeddings,none,v2.11,0.8110047846889952,0.918918918918919,0.8947368421052632,0.9066666666666666,0.60352285617369,0.9665071770334928,0.9908644864444323,0.08075500697284638
svm,concatenated_sample_embeddings,none,v2.11,0.6232057416267942,0.8222222222222222,0.9736842105263158,0.891566265060241,0.3755024986980011,0.84688995215311,0.9411207794629247,0.13126016987399347
svm,GAT_sample_embeddings,none,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9617224880382775,0.9887795182416074,0.09625217135309577
svm,GraphSAGE_sample_embeddings,none,v2.11,0.59688995215311,0.813953488372093,0.9210526315789473,0.8641975308641975,0.2466533537849185,0.7918660287081339,0.933057415722017,0.14189975754657028
svm,RGCN_protein_embeddings,none,v2.11,0.8110047846889952,0.918918918918919,0.8947368421052632,0.9066666666666666,0.60352285617369,0.9665071770334928,0.9908644864444323,0.080755007183763
svm,RGCN_sample_embeddings,none,v2.11,0.6232057416267942,0.8222222222222222,0.9736842105263158,0.891566265060241,0.3755024986980011,0.84688995215311,0.9411207794629247,0.13129910644257062
