model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
pytorch_mlp,Complex_protein_embeddings,log1p,v2.10,0.0,0.3269838124799957,0.4216370213557839,0.36832659336827106,0.0,0.2422254546760409,0.10999801150185932,0.047647559883966246
pytorch_mlp,Complex_protein_embeddings,log1p,v2.11,0.0,0.0,0.0,0.0,0.0,0.20631422767515673,0.09132639851316639,0.024096100144248456
pytorch_mlp,Complex_protein_embeddings,minmax,v2.10,0.0,0.3269838124799957,0.4216370213557839,0.36832659336827106,0.0,0.19678413021712005,0.09353932684934001,0.028215047342876852
pytorch_mlp,Complex_protein_embeddings,minmax,v2.11,0.0,0.3269838124799957,0.4216370213557839,0.368326593368271,0.0,0.14627490650296113,0.07005740219585305,0.027906579121887935
pytorch_mlp,Complex_protein_embeddings,none,v2.10,0.0,0.0,0.0,0.0,0.0,0.1539320785914578,0.0673391466288076,0.01827498793992326
pytorch_mlp,Complex_protein_embeddings,none,v2.11,0.0,0.0,0.0,0.0,0.0,0.07577394266247534,0.04114084613797872,0.020697941985876125
pytorch_mlp,Complex_protein_embeddings,robust,v2.10,0.05113253558643624,0.020083945910601038,0.02219142217662019,0.007936223472037015,0.14038435066942231,0.09709369432953885,0.05852918223037156,0.016750661957609228
pytorch_mlp,Complex_protein_embeddings,robust,v2.11,0.039625230656533485,0.015197404427508537,0.032349278797518914,0.012758935328237575,0.13541827476180965,0.08526358152869956,0.04414070009799417,0.021815350446655585
pytorch_mlp,Complex_protein_embeddings,standard,v2.10,0.023085056981160066,0.008601440809598343,0.0360610610370078,0.018025361860831562,0.08203674945020406,0.11269186940504583,0.0488752625855123,0.023507169541284987
pytorch_mlp,Complex_protein_embeddings,standard,v2.11,0.026164321716942444,0.01167201133648415,0.06564311204866567,0.023066308309053866,0.0686087502338123,0.11113463779269796,0.042805007693374156,0.026305045736146147
pytorch_mlp,Complex_sample_embeddings,none,v2.10,0.03576179394554773,0.014252113893136013,0.049621528504319126,0.021946019042566853,0.09336050403842346,0.13609265444907578,0.0645578123217579,0.020621350091100832
pytorch_mlp,Complex_sample_embeddings,none,v2.11,0.021077763381227358,0.008805012787931495,0.2068576545797455,0.12655584619415883,0.06319641914898934,0.08495574278608804,0.036161335264592205,0.027844374243882298
pytorch_mlp,RGCN_protein_embeddings,log1p,v2.10,0.0,0.4087297655999946,0.5270462766947299,0.4604082417103388,0.0,0.0,0.0,0.29041325450525934
pytorch_mlp,RGCN_protein_embeddings,log1p,v2.11,0.0,0.4087297655999946,0.5270462766947299,0.4604082417103388,0.0,0.0,0.0,0.29041325450525934
pytorch_mlp,RGCN_protein_embeddings,minmax,v2.10,0.0,0.3746070179287066,0.48304589153964794,0.42197112364383044,0.0,0.0,0.0,0.2661681443177652
pytorch_mlp,RGCN_protein_embeddings,minmax,v2.11,0.004160891658116311,0.4375424323115618,0.5141952328227861,0.4469649308335228,0.02455748715643756,0.004160891658116311,0.0018681554383379111,0.28285743734707997
pytorch_mlp,RGCN_protein_embeddings,none,v2.10,0.0,0.4004717473629438,0.5163977794943222,0.4511061062249252,0.0,0.0,0.0,0.28454571523156535
pytorch_mlp,RGCN_protein_embeddings,none,v2.11,0.0,0.4004717473629438,0.5163977794943222,0.4511061062249252,0.0,0.0,0.0,0.28454571523156535
pytorch_mlp,RGCN_protein_embeddings,robust,v2.10,0.04692763948900958,0.25808185096028086,0.35288896951822274,0.3114960885033007,0.1284362956027033,0.04692763948900958,0.016802220679784412,0.1907675128852366
pytorch_mlp,RGCN_protein_embeddings,robust,v2.11,0.06477812375200324,0.11172397723346118,0.3811501926736918,0.3223192886721699,0.13324895390985772,0.06477812375200324,0.025023314478501424,0.20629188608570398
pytorch_mlp,RGCN_protein_embeddings,standard,v2.10,0.06391399049706231,0.2551912184422558,0.25647958789916564,0.2554879452673469,0.12019952785945609,0.06391399049706226,0.022530499739443755,0.1381471702894586
pytorch_mlp,RGCN_protein_embeddings,standard,v2.11,0.03421043337298654,0.2626048466224479,0.3769276912840922,0.3259546290667802,0.09363032209645966,0.03421043337298654,0.011885580671042678,0.20700849054017606
pytorch_mlp,RGCN_sample_embeddings,none,v2.10,0.04388157346765181,0.32264070487609076,0.40693624414899804,0.3587879478340655,0.08798412447756898,0.04388157346765181,0.013974029483247705,0.22386017663891733
pytorch_mlp,RGCN_sample_embeddings,none,v2.11,0.02647840146074004,0.3462311043247344,0.41738165801299365,0.3632117086645744,0.06314460253534018,0.02647840146074004,0.00679329250304699,0.23134253160723744
pytorch_mlp,concatenated_protein_embeddings,log1p,v2.10,0.0,0.4087297655999946,0.5270462766947299,0.46040824171033873,0.0,0.0,0.0,0.29041325450525934
pytorch_mlp,concatenated_protein_embeddings,log1p,v2.11,0.0,0.4004717473629438,0.5163977794943222,0.4511061062249252,0.0,0.0,0.0,0.28454571523156535
pytorch_mlp,concatenated_protein_embeddings,minmax,v2.10,0.0,0.32698381247999564,0.4216370213557839,0.36832659336827106,0.0,0.0,0.0,0.2323306036042075
pytorch_mlp,concatenated_protein_embeddings,minmax,v2.11,0.0,0.4004717473629437,0.5163977794943222,0.4511061062249252,0.0,0.0,0.0,0.28454571523156535
pytorch_mlp,concatenated_protein_embeddings,none,v2.10,0.0,0.4087297655999946,0.5270462766947299,0.46040824171033873,0.0,0.0,0.0,0.29041325450525934
pytorch_mlp,concatenated_protein_embeddings,none,v2.11,0.0,0.4087297655999946,0.5270462766947299,0.4604082417103388,0.0,0.0,0.0,0.29041325450525934
pytorch_mlp,concatenated_protein_embeddings,robust,v2.10,0.04352288429824689,0.02710163517038775,0.21323188377283064,0.1474338223994951,0.07577771467396703,0.04352288429824689,0.014236872251322806,0.11784622167695374
pytorch_mlp,concatenated_protein_embeddings,robust,v2.11,0.0809734891264221,0.04811573061185385,0.2229692737003599,0.15749561260049588,0.13771545081075778,0.0809734891264221,0.023483135638153914,0.1342740657575546
pytorch_mlp,concatenated_protein_embeddings,standard,v2.10,0.08616463411408874,0.0939449675941594,0.2530819572191342,0.20671770596505987,0.16426403994908256,0.08616463411408874,0.0310346709331856,0.13399806533055927
pytorch_mlp,concatenated_protein_embeddings,standard,v2.11,0.0839237003348974,0.27036700366532046,0.38079673809032005,0.3369169124441703,0.16999854914292817,0.0839237003348974,0.028265110324689705,0.21109272128607862
pytorch_mlp,concatenated_sample_embeddings,none,v2.10,0.017690053486743056,0.2891559944944715,0.4950042825734762,0.41661893011421997,0.07391872435252309,0.017690053486743056,0.006765500980435194,0.26778883698771766
pytorch_mlp,concatenated_sample_embeddings,none,v2.11,0.01437398936440171,0.37575500145201207,0.48304589153964794,0.4226836965510823,0.08483495563132981,0.01437398936440171,0.005109122069999945,0.26765055201232657
pytorch_mlp,gene_expression,none,no version,0.0,0.0,0.0,0.0,0.0,0.07191019510995154,0.033063335757684796,0.015752264041093724
random_forest,Complex_protein_embeddings,log1p,v2.10,0.0737848584546952,0.036580836149495206,0.027178830499701195,0.02477484925278531,0.12283969210698911,0.0179115450121342,0.004901593788749965,0.01396872782859302
random_forest,Complex_protein_embeddings,log1p,v2.11,0.06029362090384816,0.028618489586338905,0.025423467975770938,0.020620172688074763,0.10413711018676128,0.02371117952876055,0.006812860489321524,0.010983163202062027
random_forest,Complex_protein_embeddings,minmax,v2.10,0.055809408606469456,0.029902686120382316,0.027178830499701174,0.01800281164165089,0.08971341490044192,0.014491303022736763,0.004210101803018194,0.010357416665565817
random_forest,Complex_protein_embeddings,minmax,v2.11,0.07673765844360629,0.0371190174022703,0.02616918226346722,0.01963252853181277,0.10574047770273286,0.021610698163897026,0.005977104166338043,0.009804991149745307
random_forest,Complex_protein_embeddings,none,v2.10,0.05362564693012107,0.027755167516823862,0.03038685627313825,0.020293570920388516,0.09666139788418114,0.020808660786996523,0.0058868120963855835,0.0154597780557565
random_forest,Complex_protein_embeddings,none,v2.11,0.0627152551088603,0.030776882095609574,0.017761804150277682,0.019230319878830063,0.0998262659750718,0.02003524045397217,0.005627308503901814,0.013691789962460444
random_forest,Complex_protein_embeddings,robust,v2.10,0.03883007599342856,0.01674129309688453,0.04076824574955177,0.013477008887499024,0.07016217161607999,0.08042176783932707,0.038013829583350346,0.012565481581105334
random_forest,Complex_protein_embeddings,robust,v2.11,0.05651609726028386,0.023425773422324624,0.02896065617406875,0.012156378576405622,0.12222798448409142,0.047701966858808585,0.025477127668616262,0.008580395850057666
random_forest,Complex_protein_embeddings,standard,v2.10,0.02782539942910238,0.010372973976551805,0.0278776290913521,0.009418721064540012,0.11842398341785144,0.06422503165793382,0.040989262410981005,0.013802439715913897
random_forest,Complex_protein_embeddings,standard,v2.11,0.03447730048425671,0.012412341655697632,0.013869638860387607,0.011837131347494444,0.17236653348607836,0.07595667616861679,0.027152362270081075,0.012657087485249347
random_forest,Complex_sample_embeddings,none,v2.10,0.005547855544155046,0.0019719418515788865,0.011095711088310091,0.005522644759805813,0.032743316208583416,0.09486080849061246,0.04052739409244358,0.007273163650566955
random_forest,Complex_sample_embeddings,none,v2.11,0.004160891658116274,0.0014789563886841322,0.008321783316232548,0.004141983569854348,0.02455748715643756,0.06864958877246492,0.04648826634365251,0.007157059597640246
random_forest,GAT_protein_embeddings,minmax,v2.10,,,,,,,,
random_forest,GAT_protein_embeddings,minmax,v2.11,0.058184897063461215,0.034849034787887694,0.04876120038486772,0.01989938029138411,0.07751712834667636,0.014617466331597535,0.003873215594334329,0.0075373205505360015
random_forest,GAT_protein_embeddings,none,v2.10,0.02706628827508314,0.02488873648425315,0.07443229275647864,0.02234806617083413,0.06417747686676065,0.006766572068770785,0.0008936240837778694,0.002873260601441615
random_forest,GAT_protein_embeddings,none,v2.11,0.055939439957368074,0.03314929775251432,0.04558028440970733,0.003335142761686004,0.012573354203556177,0.005524882958752332,0.0018798979895060335,0.00219756004329413
random_forest,GAT_sample_embeddings,log1p,v2.10,0.05808193337815017,0.02510287821992622,0.01840015523105526,0.015205656026337371,0.1010605547381005,0.05178134964549715,0.02209775392940989,0.011647809550274404
random_forest,GAT_sample_embeddings,log1p,v2.11,0.09763612233563382,0.04547334283063174,0.02542346797577095,0.025721804132509494,0.1498973839930539,0.022220059976865242,0.007538658548558571,0.0119383235875899
random_forest,GAT_sample_embeddings,minmax,v2.10,0.05808193337815017,0.02510287821992622,0.01840015523105526,0.015205656026337371,0.1010605547381005,0.05178134964549715,0.02209775392940989,0.011647809550274404
random_forest,GAT_sample_embeddings,minmax,v2.11,0.09763612233563382,0.04547334283063174,0.02542346797577095,0.025721804132509494,0.1498973839930539,0.022220059976865242,0.007538658548558571,0.0119383235875899
random_forest,GAT_sample_embeddings,none,v2.10,0.05808193337815017,0.02510287821992622,0.01840015523105526,0.015205656026337371,0.1010605547381005,0.05178134964549715,0.02209775392940989,0.011647809550274404
random_forest,GAT_sample_embeddings,none,v2.11,0.09763612233563382,0.04547334283063174,0.02542346797577095,0.025721804132509494,0.1498973839930539,0.022220059976865242,0.007538658548558571,0.0119383235875899
random_forest,GAT_sample_embeddings,robust,v2.10,0.05808193337815017,0.02510287821992622,0.01840015523105526,0.015205656026337371,0.1010605547381005,0.05178134964549715,0.02209775392940989,0.011647809550274404
random_forest,GAT_sample_embeddings,robust,v2.11,0.09763612233563382,0.04547334283063174,0.02542346797577095,0.025721804132509494,0.1498973839930539,0.022220059976865242,0.007538658548558571,0.0119383235875899
random_forest,GAT_sample_embeddings,standard,v2.10,0.05808193337815017,0.02510287821992622,0.01840015523105526,0.015205656026337371,0.1010605547381005,0.05178134964549715,0.02209775392940989,0.011647809550274404
random_forest,GAT_sample_embeddings,standard,v2.11,0.09763612233563382,0.04547334283063174,0.02542346797577095,0.025721804132509494,0.1498973839930539,0.022220059976865242,0.007538658548558571,0.0119383235875899
random_forest,GraphSAGE_protein_embeddings,minmax,v2.10,,,,,,,,
random_forest,GraphSAGE_protein_embeddings,minmax,v2.11,0.09512398477121208,0.04758446247436418,0.024965349948697736,0.018359577142305888,0.11064006007872601,0.016803275522891164,0.005171680343072642,0.011800537574482668
random_forest,GraphSAGE_protein_embeddings,none,v2.10,0.07781557879086413,0.04823250888402455,0.0372161463782393,0.007071067811865481,0.05106558118108358,0.01353314413754161,0.003593443284992541,4.4797112631346054e-05
