model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
random_forest,Complex_protein_embeddings,none,v2.10,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9712918660287082,0.9917048492940621,0.06467552747160657
random_forest,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.44019138755980847,0.7888228748943864,0.19456213740635445
random_forest,concatenated_protein_embeddings,none,v2.10,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9593301435406698,0.9878587928361497,0.07304004956136985
random_forest,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6124401913875598,0.854903627952979,0.17095774074358247
random_forest,gene_expression,none,,0.7272727272727273,0.8636363636363636,1.0,0.926829268292683,0.6265476705495556,0.9832535885167464,0.9951878222484938,0.09132251237334954
random_forest,RGCN_protein_embeddings,none,v2.10,0.6028708133971292,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.2129992169499644,0.6387559808612441,0.8714087637633697,0.1835245222586729
random_forest,RGCN_sample_embeddings,none,v2.10,0.6028708133971292,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.2129992169499644,0.5885167464114833,0.845652245233294,0.19282924913840752
sklearn_mlp,Complex_protein_embeddings,none,v2.10,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9521531100478469,0.9838469773880268,0.06844433395651178
sklearn_mlp,Complex_sample_embeddings,none,v2.10,0.47966507177033496,0.7674418604651163,0.868421052631579,0.8148148148148148,-0.051766753263501414,0.5203349282296651,0.7919184348509559,0.29133806684549807
sklearn_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,gene_expression,none,,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2139619105872768
sklearn_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,RGCN_sample_embeddings,none,v2.10,0.47368421052631576,0.7659574468085106,0.9473684210526315,0.8470588235294118,-0.11098661682987525,0.48684210526315785,0.7726192380647667,0.2469506316316772
svm,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9521531100478469,0.9851777456655934,0.06585579875689855
svm,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5334928229665071,0.834004400308857,0.1744058669744081
svm,concatenated_protein_embeddings,none,v2.10,0.7523923444976077,0.8918918918918919,0.868421052631579,0.88,0.48978201020249457,0.868421052631579,0.9618493244948713,0.1245834573773868
svm,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6172248803827751,0.8321409090360409,0.16958215007349015
svm,gene_expression,none,,0.895933014354067,0.9487179487179487,0.9736842105263158,0.961038961038961,0.8197993117492816,0.9880382775119616,0.9965494580453029,0.04632816767958236
svm,RGCN_protein_embeddings,none,v2.10,0.7523923444976077,0.8918918918918919,0.868421052631579,0.88,0.48978201020249457,0.868421052631579,0.9618493244948713,0.12458345752047148
svm,RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6172248803827751,0.8321409090360409,0.16962291109784663
xgboost,Complex_protein_embeddings,none,v2.10,0.7272727272727273,0.8636363636363636,1.0,0.926829268292683,0.6265476705495556,0.9617224880382775,0.989000980808818,0.07900512466898875
