"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03010","Ribosome",24,-0.703401588041269,-2.27180741373476,3.17755202557358e-06,0.000451212387631448,0.000327789577374959,352,"tags=79%, list=27%, signal=59%","6150/6176/64951/65003/64928/2197/51069/6182/64960/6209/9801/116541/128308/6189/219927/4736/6201/6203/6227"
"hsa05171","Coronavirus disease - COVID-19",20,-0.679117981649015,-2.08269238124263,0.000114852223583464,0.00815450787442596,0.00592395679535763,215,"tags=70%, list=17%, signal=59%","2197/3551/6209/9636/6189/5610/103/9641/4736/6772/6201/6203/6227/6773"
"hsa04723","Retrograde endocannabinoid signaling",11,0.778807765316997,2.05382040883839,0.000365828895203423,0.0144184444425605,0.010474481507568,216,"tags=64%, list=17%, signal=53%","4731/5594/51079/54331/4729/2793/5743"
"hsa04517","IgSF CAM signaling",25,0.613209384121056,2.02100479280199,0.000406153364579169,0.0144184444425605,0.010474481507568,212,"tags=56%, list=17%, signal=48%","50848/5170/4155/3688/71/2534/5594/5058/60/10092/3635/5295/5908/1499"
"hsa04613","Neutrophil extracellular trap formation",12,0.726445449341588,1.9622021479367,0.000665808485597966,0.0189089609909822,0.0137366803344423,305,"tags=75%, list=24%, signal=58%","4689/71/5594/3146/60/55766/5295/2214/2212"
"hsa04072","Phospholipase D signaling pathway",16,0.66831915823904,1.94955884925116,0.00116371903978207,0.0275413506081757,0.0200078010348496,271,"tags=69%, list=21%, signal=55%","1785/2185/1606/2534/5594/10555/6009/10672/5295/10554/551"
"hsa05132","Salmonella infection",33,0.523271317332322,1.87261499686576,0.00139901962438583,0.0283801123803984,0.0206171313067386,214,"tags=48%, list=17%, signal=41%","1785/388/581/71/5594/5058/1434/5788/60/10092/23118/27072/10671/841/1499/8737"
"hsa04666","Fc gamma R-mediated phagocytosis",16,0.656494949749138,1.91506636162352,0.00181134057937853,0.0285789291413057,0.0207615645355668,309,"tags=69%, list=24%, signal=53%","1785/6199/5594/5058/5788/10092/3635/5295/2214/2212/998"
"hsa05131","Shigellosis",29,0.550956003512098,1.91209961446851,0.00171410565540073,0.0285789291413057,0.0207615645355668,328,"tags=62%, list=26%, signal=47%","989/581/3688/71/6199/5594/60/10092/23118/7321/55072/9474/5295/8737/23157/998/8678/6093"
"hsa05100","Bacterial invasion of epithelial cells",13,0.688096918069496,1.90241045110893,0.00282157631485664,0.0397107284061,0.0288484164847872,239,"tags=69%, list=19%, signal=57%","1785/3688/71/60/10092/1213/5295/1499/23157"
"hsa04670","Leukocyte transendothelial migration",16,0.638463665189735,1.86246716565138,0.00335583620333239,0.0397107284061,0.0288484164847872,212,"tags=62%, list=17%, signal=53%","50848/4689/2185/3688/71/9080/60/5295/5908/1499"
"hsa05020","Prion disease",28,0.538226700249134,1.84397534464893,0.00315827152711943,0.0397107284061,0.0288484164847872,224,"tags=43%, list=17%, signal=36%","5621/4689/4731/581/2534/5594/51079/4729/116443/5706/5295/11047"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",13,0.670218545394949,1.85298136324105,0.00428222315428756,0.0434339777077738,0.0315532232421188,89,"tags=46%, list=7%, signal=43%","2621/581/3084/6199/4763/5594"
"hsa04014","Ras signaling pathway",22,0.570000682520681,1.83413851473308,0.00411933111892203,0.0434339777077738,0.0315532232421188,235,"tags=50%, list=18%, signal=42%","10235/10125/4763/5594/5058/54331/2793/2113/5295/5908/808"
