"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05171","Coronavirus disease - COVID-19",20,0.590291014195588,3.01622704375856,6.07830122736525e-07,8.50962171831136e-05,5.56644428190292e-05,85,"tags=60%, list=7%, signal=57%","2197/6203/6176/6189/4736/6773/103/5610/2212/5579/6209/6772"
"hsa04613","Neutrophil extracellular trap formation",12,0.711477987421384,2.69541231608483,5.41942357354004e-06,0.000379359650147803,0.000248152553104202,379,"tags=100%, list=30%, signal=71%","8364/2215/2212/5579/60/71/55766/2214/5295/4689/3146/5594"
"hsa05221","Acute myeloid leukemia",11,0.619010212097408,2.33060693703969,0.000447867038044503,0.0112888294851333,0.00738442229478645,496,"tags=100%, list=39%, signal=62%","929/6688/6776/5295/5371/2885/5594/3551/6199/3845/4609"
"hsa05164","Influenza A",21,0.420197389059084,2.1859525406922,0.000379363946205554,0.0112888294851333,0.00738442229478645,497,"tags=90%, list=39%, signal=56%","6773/103/5610/5579/60/71/6772/3665/23633/581/5295/10482/8106/8766/5371/5594/3551/841/637"
"hsa05161","Hepatitis B",22,0.416006339144215,2.15884834350545,0.000349416150730317,0.0112888294851333,0.00738442229478645,759,"tags=100%, list=59%, signal=42%","6773/10971/5579/1385/6772/6776/3665/4089/581/5295/2185/2885/5594/3551/23118/841/3845/4609/637/64764/9641/7043"
"hsa05014","Amyotrophic lateral sclerosis",41,0.281283755546557,1.98251306754047,0.000562228710729737,0.0112888294851333,0.00738442229478645,676,"tags=90%, list=53%, signal=44%","1329/1347/8021/7277/60/71/27089/513/7388/847/1337/5693/11047/581/10010/5706/10482/5868/1639/4713/51079/7384/23511/126328/1616/6392/637/4729/7186/25978/10671/29796/6428/3084/10762/84516/53371"
"hsa05132","Salmonella infection",33,0.30009084495575,1.9655751070725,0.000564441474256665,0.0112888294851333,0.00738442229478645,691,"tags=91%, list=54%, signal=43%","929/10092/7277/60/71/2597/10096/27072/8677/998/581/1785/5868/1639/1499/5594/3551/5788/23118/23265/841/5058/4609/7186/10671/8737/9367/51143/84516/5585"
"hsa05165","Human papillomavirus infection",32,0.322959792048966,2.01121090468126,0.000768712661854816,0.0134524715824593,0.00879973705018013,590,"tags=88%, list=46%, signal=49%","3659/6773/5610/1385/3688/6772/9636/9296/5743/998/581/5295/5315/1499/1108/2885/5934/5594/3551/5521/6199/841/3845/1027/5516/5734/6009/64764"
"hsa04066","HIF-1 signaling pathway",10,0.609105180533752,2.22847367005192,0.000918080765028958,0.0142812563448949,0.00934187445117185,508,"tags=100%, list=40%, signal=61%","5579/2597/112398/3091/5295/5594/3099/6199/1977/1027"
"hsa04015","Rap1 signaling pathway",20,0.405799886972172,2.07352740259413,0.00170352091892335,0.0168213159725279,0.0110034172151122,635,"tags=95%, list=49%, signal=49%","5579/60/2533/71/3688/808/83593/998/5295/51735/10235/1499/5594/5908/6494/3845/135/25865/889"
"hsa04012","ErbB signaling pathway",14,0.480314960629921,2.01702573082461,0.00180228385419942,0.0168213159725279,0.0110034172151122,674,"tags=100%, list=52%, signal=48%","5579/6776/6464/5062/5295/2885/5594/6199/5058/3845/4609/1027/3084/4690"
"hsa04150","mTOR signaling pathway",15,0.468085106382979,1.98915884661971,0.00171634545674854,0.0168213159725279,0.0110034172151122,690,"tags=100%, list=54%, signal=47%","5579/9296/5295/5170/6197/2885/5594/3551/6199/1977/3845/6009/6249/6502/6520"
"hsa05162","Measles",18,0.416271721958926,1.95564211920731,0.00157910267203896,0.0168213159725279,0.0110034172151122,757,"tags=100%, list=59%, signal=42%","6773/103/5610/6772/6776/3665/581/5295/3551/3561/4179/23118/841/637/1027/9367/917/9641"
"hsa05160","Hepatitis C",22,0.376277350176465,1.95267633613024,0.00151904232163888,0.0168213159725279,0.0110034172151122,582,"tags=91%, list=45%, signal=51%","6773/5610/10971/6772/3665/581/5295/7531/1499/2885/5594/3551/5521/841/3845/4609/637/5516/7186/8737"
"hsa05208","Chemical carcinogenesis - reactive oxygen species",26,0.334370025257005,1.87797082044331,0.00134381529436257,0.0168213159725279,0.0110034172151122,592,"tags=92%, list=46%, signal=51%","1329/1347/27089/513/7388/847/1337/3091/5295/5170/4713/10327/51079/7384/2885/4259/126328/5594/3551/6392/3845/4729/25865/29796"
"hsa04714","Thermogenesis",28,0.312429658146861,1.86878522095029,0.0025114880396386,0.0206828426793767,0.0135293782940284,592,"tags=89%, list=46%, signal=49%","1329/2180/1347/60/1385/71/521/27089/513/7388/1337/6601/6197/4713/51079/7384/2885/126328/6199/6392/3845/4729/6009/64764/29796"
"hsa05168","Herpes simplex virus 1 infection",24,0.340051386411242,1.85616274089342,0.00250035525812027,0.0206828426793767,0.0135293782940284,757,"tags=96%, list=59%, signal=40%","567/6773/5610/6772/3665/6426/581/5295/10482/5500/811/5371/3551/1616/23118/841/637/7186/6009/6428/29990/5452/9641"
"hsa05225","Hepatocellular carcinoma",17,0.414364640883978,1.91018720781145,0.0030910366752041,0.0240413963626986,0.0157263269440209,759,"tags=100%, list=59%, signal=41%","5579/60/71/6464/6601/4089/581/5295/1499/2885/4259/5594/6199/3845/4609/1452/7043"
"hsa05203","Viral carcinogenesis",27,0.292403764574743,1.73019417579983,0.00326406589231387,0.0240510118381022,0.0157326167662774,627,"tags=89%, list=49%, signal=46%","8364/5610/10971/1385/6776/3665/998/581/5295/7531/5315/1108/2885/81/5934/5594/841/3845/22938/1027/7186/5366/64764/6502"
"hsa04210","Apoptosis",20,0.379910216081986,1.94123820351255,0.00361951372301898,0.0253365960611328,0.0165735628369816,637,"tags=95%, list=50%, signal=49%","7277/60/71/4170/1522/581/5295/5170/5594/3551/1616/839/841/3845/637/7186/8737/5366/84823"
"hsa05020","Prion disease",28,0.300461994778726,1.79720113202501,0.0039132257579062,0.0260881717193747,0.0170651950344782,592,"tags=89%, list=46%, signal=49%","1329/1347/7277/1385/27089/513/7388/1337/5693/11047/581/5706/5295/5621/4689/4713/51079/7384/126328/5594/2534/6392/4729/64764/29796"
"hsa04935","Growth hormone synthesis, secretion and action",10,0.544740973312402,1.99299062759798,0.00442460027050133,0.0281565471759175,0.0184181925135701,590,"tags=100%, list=46%, signal=54%","5579/1385/6772/6776/6464/5295/2885/5594/3845/64764"
"hsa04260","Cardiac muscle contraction",10,0.543171114599686,1.98724713875764,0.0047434820436936,0.0288733689616132,0.0188870909748898,592,"tags=100%, list=46%, signal=54%","1329/1347/27089/7388/1337/7170/7384/488/476/29796"
"hsa03013","Nucleocytoplasmic transport",18,0.377567140600316,1.77380822197551,0.00566622370509353,0.0330529716130456,0.0216211167694358,806,"tags=100%, list=63%, signal=38%","8021/6613/23633/7919/10482/10921/23511/22916/7341/51808/57187/23534/22985/79228/10762/53371/1434/51068"
"hsa05100","Bacterial invasion of epithelial cells",13,0.445609718176901,1.8062779576502,0.00623642532691755,0.0349239818307383,0.0228450106712348,296,"tags=85%, list=23%, signal=66%","10092/60/71/3688/10096/6464/998/1785/4735/5295/1499"
"hsa04666","Fc gamma R-mediated phagocytosis",16,0.396843497667768,1.83258401024724,0.00665244432957029,0.0353409174622343,0.0231177430016119,490,"tags=88%, list=38%, signal=55%","10092/2215/2212/5579/50807/10096/998/2214/1785/5295/5594/5788/6199/5058"
"hsa04217","Necroptosis",17,0.382178382880026,1.76181118283184,0.00681574836771661,0.0353409174622343,0.0231177430016119,582,"tags=94%, list=45%, signal=52%","6773/5610/6772/6776/55766/5119/2495/581/57132/3146/55072/841/637/7186/25978/8737"
"hsa04670","Leukocyte transendothelial migration",16,0.387465723754075,1.78927837811028,0.00832949563579715,0.0412108156335294,0.0269574508279478,405,"tags=88%, list=32%, signal=61%","5579/60/71/3688/83593/998/5295/4689/1499/2185/81/50848/5908/6494"
"hsa05012","Parkinson disease",25,0.292460917429369,1.63428180613884,0.0085365260955168,0.0412108156335294,0.0269574508279478,504,"tags=84%, list=39%, signal=52%","1329/1347/7277/808/27089/513/7388/1337/5693/11047/581/5706/4713/51079/7384/126328/7317/1616/6392/4729/135"
"hsa04145","Phagosome",16,0.379571202017535,1.75282225778084,0.00933572913761218,0.0435667359755235,0.028498541577974,82,"tags=44%, list=6%, signal=41%","929/2215/7277/2212/60/71/3688"
"hsa05415","Diabetic cardiomyopathy",22,0.333144260465952,1.72883888340447,0.00972030076127373,0.0436552402757638,0.0285564353683567,592,"tags=91%, list=46%, signal=50%","1329/1347/5579/2597/27089/513/7388/1337/5295/5500/4689/4713/51079/7384/126328/6392/4729/488/51660/29796"
"hsa05016","Huntington disease",34,0.257507869663152,1.72879070611459,0.00997834063446029,0.0436552402757638,0.0285564353683567,592,"tags=85%, list=46%, signal=47%","1329/1347/7277/1385/27089/513/7388/1337/5432/5693/11047/581/5706/5438/1639/4713/51079/7384/126328/1213/161/6392/841/4729/7186/548644/10671/64764/29796"
