"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03010","Ribosome",24,0.760108310718835,2.38250247065442,3.50300631624146e-07,4.97426896906287e-05,3.87174382321424e-05,205,"tags=75%, list=16%, signal=64%","64969/65003/6182/64960/6227/51069/6183/6201/6209/6150/128308/219927/2197/9801/6203/116541/51264/6176"
"hsa01100","Metabolic pathways",112,0.469073145240312,2.02843042587442,8.63705643098947e-07,6.13231006600252e-05,4.77311013291523e-05,354,"tags=46%, list=28%, signal=36%","2053/55748/4967/5153/51/6392/847/1633/1738/50484/4731/18/3417/549/1329/51079/7083/7384/26/84706/8802/25902/5730/9588/4713/7167/27034/3034/3418/1347/2618/29796/126328/3028/10606/4729/5315/2571/2990/23530/27089/57704/5150/6319/5140/262/9296/3635/56913/204/51727"
"hsa05220","Chronic myeloid leukemia",14,-0.764689973325461,-2.14905001085937,4.120920534678e-05,0.00140580309606542,0.00109421293615174,238,"tags=71%, list=19%, signal=59%","3845/4089/5295/4609/1027/6464/6776/3551/7043/1488"
"hsa05012","Parkinson disease",25,0.668621253910669,2.11705935694406,3.0025812562025e-05,0.00140580309606542,0.00109421293615174,296,"tags=64%, list=23%, signal=50%","6392/4731/1329/51079/135/7384/808/4713/5693/11047/1347/29796/126328/4729/27089/7317"
"hsa01200","Carbon metabolism",16,0.743896568876178,2.11274531362758,4.9500109016388e-05,0.00140580309606542,0.00109421293615174,187,"tags=62%, list=15%, signal=54%","4967/51/6392/847/1738/3417/84706/8802/7167/3418"
"hsa03013","Nucleocytoplasmic transport",18,-0.699637741363628,-2.11255219781384,0.000166622133751112,0.00394339049877631,0.00306935509541522,145,"tags=56%, list=11%, signal=50%","10482/6613/53371/57187/23534/51808/79228/8021/10762/23511"
"hsa05206","MicroRNAs in cancer",16,-0.69790113035451,-2.02261785312179,0.000256162843625575,0.00404168042164795,0.00314585948312109,238,"tags=56%, list=19%, signal=46%","3845/5295/5743/4609/1027/113130/6464/3551/3925"
"hsa04146","Peroxisome",10,0.806373342093449,2.01663442760136,0.000236502251107055,0.00404168042164795,0.00314585948312109,187,"tags=80%, list=15%, signal=69%","2053/5830/51/847/3417/5827/215/3418"
"hsa03040","Spliceosome",30,-0.583285438050198,-1.99568357829138,0.000252445383919715,0.00404168042164795,0.00314585948312109,336,"tags=73%, list=26%, signal=55%","7919/6428/9416/8896/56259/83443/7307/79753/22916/10286/5093/25949/6631/6426/9343/57187/11157/26121/8559/79228/988/7536"
"hsa04110","Cell cycle",21,-0.648170335299628,-2.03291090375397,0.0003224623137196,0.00457896485481832,0.00356405715163768,224,"tags=67%, list=17%, signal=56%","4089/246184/5516/10971/4609/4173/1027/113130/7531/9088/902/6502/8243/7043"
"hsa00190","Oxidative phosphorylation",16,0.682764977365806,1.93912509694442,0.00055722916691452,0.00719332197289653,0.00559895335177269,330,"tags=75%, list=26%, signal=56%","6392/4731/1329/51079/7384/4713/1347/29796/126328/4729/27089/9296"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",11,-0.741959140595284,-1.93036804617118,0.00117221654791816,0.0138712291503649,0.0107967313624041,238,"tags=73%, list=19%, signal=60%","6772/3845/4089/5295/1027/998/6776/7043"
"hsa04390","Hippo signaling pathway",12,-0.711474327922535,-1.90013392661513,0.00183926062839783,0.0200903853255764,0.0156374385410342,224,"tags=58%, list=17%, signal=49%","4089/5516/10971/4609/7531/3398/7043"
"hsa04270","Vascular smooth muscle contraction",10,0.744465847726226,1.8618118684337,0.00251912804180943,0.0255511558526385,0.0198878529616534,154,"tags=50%, list=12%, signal=44%","551/9138/135/808/10672"
"hsa04012","ErbB signaling pathway",14,-0.655911477159665,-1.84334385997347,0.00275449545666804,0.0260758903231241,0.0202962823122908,266,"tags=57%, list=21%, signal=46%","3084/5058/3845/5295/4609/1027/6464/6776"
"hsa05212","Pancreatic cancer",10,-0.72804661854096,-1.84493887310444,0.00348142966018176,0.0284223595485016,0.0221226668094342,238,"tags=70%, list=19%, signal=57%","6772/3845/4089/5295/998/3551/7043"
"hsa05161","Hepatitis B",22,-0.565407050403888,-1.79345347403852,0.00400314923218333,0.0284223595485016,0.0221226668094342,238,"tags=45%, list=19%, signal=38%","3845/4089/5295/10971/4609/64764/6776/1385/3551/7043"
"hsa05208","Chemical carcinogenesis - reactive oxygen species",26,0.554272747879926,1.7770939800985,0.00393327361761776,0.0284223595485016,0.0221226668094342,315,"tags=58%, list=25%, signal=44%","2053/6392/847/4731/1329/51079/7384/25865/4713/1347/29796/126328/4729/27089/2885"
"hsa05415","Diabetic cardiomyopathy",22,0.569922717993308,1.75183404021233,0.00377843219495961,0.0284223595485016,0.0221226668094342,288,"tags=59%, list=22%, signal=47%","6392/4731/488/1329/51079/7384/4713/1347/29796/126328/4729/51660/27089"
"hsa05022","Pathways of neurodegeneration - multiple diseases",47,0.464852849765521,1.69451333721938,0.00335780099413415,0.0284223595485016,0.0221226668094342,296,"tags=45%, list=23%, signal=36%","6392/847/60673/4731/488/1329/51079/7384/1452/808/25978/4713/5693/11047/1347/29796/126328/3028/4729/27089/7317"
