"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04810","Regulation of actin cytoskeleton",23,-0.635947531545238,-2.10275076679989,0.000212951657236481,0.0177622981580972,0.0148787226972942,406,"tags=74%, list=32%, signal=51%","221178/5295/5594/4659/60/7114/10788/9138/5058/5062/81/6093/10096/5154/71/998/10092"
"hsa05135","Yersinia infection",19,-0.646584539242797,-2.00311439054168,0.00029651203692393,0.0177622981580972,0.0148787226972942,157,"tags=47%, list=12%, signal=42%","9138/6093/2533/10096/7456/2185/71/998/10092"
"hsa04510","Focal adhesion",20,-0.636548033251046,-2.00050169791669,0.000375259820241491,0.0177622981580972,0.0148787226972942,398,"tags=80%, list=31%, signal=56%","5295/5594/6464/4659/60/1499/2885/2534/5058/5062/81/6093/5154/71/998/5908"
"hsa04670","Leukocyte transendothelial migration",16,-0.669644892387824,-1.99324866480658,0.000593620015475585,0.0210735105493833,0.0176523846707214,198,"tags=62%, list=15%, signal=54%","60/1499/50848/81/6093/4689/2185/71/998/5908"
"hsa04141","Protein processing in endoplasmic reticulum",18,-0.64562457012529,-1.99214560759,0.00121104384997553,0.022157537510041,0.0185604280106348,142,"tags=39%, list=11%, signal=35%","55666/7326/811/10113/10525/9601/5034"
"hsa04517","IgSF CAM signaling",25,-0.571052814237984,-1.91203397912192,0.00101360364762481,0.022157537510041,0.0185604280106348,214,"tags=52%, list=17%, signal=44%","2885/50848/4068/2534/5058/5062/81/10096/71/998/5908/4690/10092"
"hsa04612","Antigen processing and presentation",10,-0.739111210551636,-1.90149757879955,0.00127334034431583,0.022157537510041,0.0185604280106348,146,"tags=50%, list=11%, signal=45%","3804/811/5721/3112/567"
"hsa05130","Pathogenic Escherichia coli infection",26,-0.562943013165639,-1.89598207221979,0.000953853937467808,0.022157537510041,0.0185604280106348,172,"tags=42%, list=13%, signal=37%","2534/9138/5058/5062/6093/10096/7456/71/998/4690/10092"
"hsa04144","Endocytosis",31,-0.518910000991872,-1.85045657537021,0.00140435096894626,0.022157537510041,0.0185604280106348,225,"tags=52%, list=18%, signal=44%","161/118813/5371/5868/30011/8766/3561/1213/829/10254/50807/10096/7456/998/9559/10092"
"hsa04530","Tight junction",16,-0.634023136344907,-1.88721781401127,0.00185710090240595,0.0263708328141644,0.0220897265233549,122,"tags=50%, list=10%, signal=46%","50848/81/6093/10096/71/998/10092/123720"
"hsa04814","Motor proteins",15,-0.659290672032121,-1.93561684487355,0.00243129440393323,0.0312455642273295,0.0261730819695199,431,"tags=93%, list=34%, signal=63%","1639/3833/7277/4650/60/51143/7170/84516/829/10671/10112/7283/71/80179"
"hsa05132","Salmonella infection",33,-0.499785043037482,-1.8171324456988,0.00286050940109354,0.0312455642273295,0.0261730819695199,436,"tags=67%, list=34%, signal=45%","1434/1639/7277/2597/5594/1785/60/841/51143/1499/57617/5868/9367/84516/5058/10671/10096/23265/388/71/998/10092"
"hsa03040","Spliceosome",30,0.516948589612228,1.79971627705861,0.00275812662303531,0.0312455642273295,0.0261730819695199,320,"tags=53%, list=25%, signal=41%","8559/9416/6631/11157/23451/988/26121/6625/51690/79753/83443/10286/10285/22985/7536/9343"
"hsa05205","Proteoglycans in cancer",19,-0.562875189629389,-1.74378340958462,0.00469307999581425,0.0476012399575445,0.0398735368065421,398,"tags=63%, list=31%, signal=44%","5295/5594/4659/60/1499/2885/9138/5058/6093/71/998/3091"
