"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04810","Regulation of actin cytoskeleton",23,0.71524858951923,2.349176741756,1.91726128465504e-06,0.000200152794629453,0.000124631836537243,243,"tags=70%, list=19%, signal=57%","10788/5058/5062/4659/7114/81/5594/3845/3688/51571/54434/5295/10096/5154/998/10672"
"hsa04010","MAPK signaling pathway",31,0.645661175752623,2.27403093842208,2.81905344548525e-06,0.000200152794629453,0.000124631836537243,216,"tags=61%, list=17%, signal=52%","7043/4149/5579/5908/5058/5062/4296/10125/10235/4763/4609/5494/1326/5594/3845/7186/8986/5154/998"
"hsa04510","Focal adhesion",20,0.720112954409956,2.25972317937602,1.09376867705578e-05,0.000517717173806405,0.000322373925869074,216,"tags=70%, list=17%, signal=59%","5579/5908/5058/5062/5170/4659/81/2534/6464/5594/3688/5295/5154/998"
"hsa04014","Ras signaling pathway",22,0.687130991115546,2.23123029655736,2.03424281706044e-05,0.000722156200056456,0.000449674727981782,275,"tags=68%, list=21%, signal=55%","5579/5908/5058/5062/10125/10235/4763/6464/5594/3845/5295/5154/998/2885/5868"
"hsa04660","T cell receptor signaling pathway",19,0.70877881764848,2.18828440006875,3.40531833012637e-05,0.000967110405755889,0.000602203662590769,259,"tags=68%, list=20%, signal=55%","5788/5058/5062/5170/917/2534/10125/1326/5594/3845/5295/998/2885"
"hsa04517","IgSF CAM signaling",25,0.654668172806979,2.17289201545456,6.20966228165807e-05,0.00140398016780425,0.000874235241627555,216,"tags=48%, list=17%, signal=41%","5579/5908/5058/5062/5170/81/2534/5594/3688/5295/10096/998"
"hsa04012","ErbB signaling pathway",14,0.757320143059954,2.16801793153719,6.92102899621814e-05,0.00140398016780425,0.000874235241627555,192,"tags=64%, list=15%, signal=55%","5579/5058/5062/3084/4609/6464/5594/3845/5295"
"hsa04360","Axon guidance",14,0.740839338646002,2.12083751540402,0.000136766291452112,0.00201725868076012,0.0012561136336831,216,"tags=71%, list=17%, signal=60%","5058/5062/5170/2534/5594/3845/3688/54434/5295/998"
"hsa04015","Rap1 signaling pathway",20,0.666907134420405,2.09276267134487,0.000142060470476064,0.00201725868076012,0.0012561136336831,216,"tags=65%, list=17%, signal=55%","5579/5908/889/6494/10235/25865/2533/5594/3845/3688/5295/5154/998"
"hsa05205","Proteoglycans in cancer",19,0.674308300395257,2.08186009210511,0.000135169020145832,0.00201725868076012,0.0012561136336831,431,"tags=100%, list=34%, signal=67%","5579/5058/5170/4659/4609/5594/3845/3688/5295/998/2885/6093/60/5500/6199/9138/3091/1499/71"
