"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05160","Hepatitis C",22,0.631857597996718,2.02265589730803,0.000415641120260914,0.031071216976185,0.0223417942675311,134,"tags=32%, list=10%, signal=29%","5521/581/9641/5516/3665/2885/1499"
"hsa03010","Ribosome",24,-0.596109555737156,-1.97318526265085,0.000656434161468697,0.031071216976185,0.0223417942675311,170,"tags=42%, list=13%, signal=37%","116541/4736/64951/64432/64969/219927/128308/9801/64960/64928"
"hsa04151","PI3K-Akt signaling pathway",28,0.565421605035087,1.95988089999985,0.000568052112187311,0.031071216976185,0.0223417942675311,439,"tags=68%, list=34%, signal=46%","5521/5516/3561/6009/4170/2885/2793/5170/3688/1977/6199/5295/3551/4609/1385/5154/64764/2790/5523"
"hsa04390","Hippo signaling pathway",12,0.714610418810905,1.91292569828773,0.00187777325969441,0.0475574120495335,0.0341962117776482,134,"tags=42%, list=10%, signal=38%","5521/5500/5516/71/1499"
"hsa04530","Tight junction",16,0.653314641223091,1.90292442773722,0.00263490013367688,0.0475574120495335,0.0341962117776482,109,"tags=50%, list=8%, signal=46%","5521/81/6093/5516/71/10092/10096/50848"
"hsa04921","Oxytocin signaling pathway",12,0.708546510973603,1.89669335010378,0.0023340426277759,0.0475574120495335,0.0341962117776482,258,"tags=67%, list=20%, signal=54%","6093/5500/5530/71/4659/5743/808/60"
"hsa04510","Focal adhesion",20,0.607501035891562,1.89099542618561,0.0017309611383972,0.0475574120495335,0.0341962117776482,307,"tags=65%, list=24%, signal=50%","81/6093/5500/71/2885/4659/1499/6464/5170/3688/60/5062/5908"
"hsa05225","Hepatocellular carcinoma",17,0.617754640397398,1.84004438174545,0.00267929081969203,0.0475574120495335,0.0341962117776482,371,"tags=59%, list=29%, signal=42%","581/71/2885/1499/6464/6601/60/6199/5295/4609"
"hsa04261","Adrenergic signaling in cardiomyocytes",12,0.692358735236021,1.85336063147638,0.00352736904815233,0.0482820171501103,0.0347172399077887,86,"tags=42%, list=7%, signal=39%","7170/5521/5500/5516/490"
"hsa04520","Adherens junction",13,0.670448271723714,1.84355744787179,0.0040801704633896,0.0482820171501103,0.0347172399077887,307,"tags=62%, list=24%, signal=47%","81/6093/71/889/1499/55698/60/5908"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",28,0.512732874956095,1.77724968320958,0.00384918935216859,0.0482820171501103,0.0347172399077887,385,"tags=54%, list=30%, signal=38%","581/9641/5530/3665/1499/5743/2793/808/64422/8678/5295/3551/4609/3091/1385"
"hsa05200","Pathways in cancer",49,0.449223338524357,1.77125218700813,0.00345498087899177,0.0482820171501103,0.0347172399077887,251,"tags=33%, list=20%, signal=27%","7170/10125/6093/581/5371/3561/2885/1499/4791/5743/2793/808/2113/10235/5366/3688"
