"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04120","Ubiquitin mediated proteolysis",12,0.794208505984933,2.16633714473562,7.008558508807e-05,0.00995215308250594,0.00686100990862159,109,"tags=58%, list=8%, signal=54%","246184/11065/7321/5371/7326/55284/64326"
"hsa05206","MicroRNAs in cancer",16,0.694016672094277,2.0965433672631,0.000294538485167454,0.0139414882979262,0.00961125583178008,351,"tags=75%, list=27%, signal=55%","113130/6093/5743/5154/1027/6464/2885/4609/3925/3551/5594/5295"
"hsa05231","Choline metabolism in cancer",14,0.710500140351811,2.05062797954616,0.000263103129932934,0.0139414882979262,0.00961125583178008,359,"tags=79%, list=28%, signal=57%","5154/10434/1606/5170/6009/2885/1120/3091/5594/5295/6199"
"hsa05200","Pathways in cancer",49,0.474977569594272,1.83996910295915,0.000512377240056443,0.0181893920220037,0.0125397587698024,399,"tags=53%, list=31%, signal=38%","6093/1499/5743/5371/5154/10672/1027/10235/2885/5734/841/637/2790/4609/3091/6502/3688/1488/5366/3551/5594/5295/6199/7186/6772/6688"
"hsa04151","PI3K-Akt signaling pathway",28,0.562197365441406,1.93514429782881,0.00107806410083945,0.0306170204638405,0.0211073602901198,359,"tags=64%, list=28%, signal=47%","5154/5523/5516/5585/1027/10971/5170/6009/2885/7531/1385/2790/4609/3688/3551/5594/5295/6199"
"hsa05165","Human papillomavirus infection",32,0.520592089764235,1.8395854297792,0.00166609242429083,0.0394308540415496,0.0271836132384293,359,"tags=62%, list=28%, signal=46%","1499/5743/9296/5523/5516/1027/6009/2885/5734/7283/841/1385/1452/9636/5315/3688/3551/5594/5295/6199"
"hsa04611","Platelet activation",16,0.625826031673715,1.89054740112624,0.00305874004046192,0.0452029584552155,0.0311628994539291,479,"tags=94%, list=37%, signal=60%","6093/10672/2212/60/10235/2534/5908/3688/5594/5295/71/9138/5500/8773/4659"
"hsa04660","T cell receptor signaling pathway",19,0.604312965795085,1.87141228688852,0.00224477940261024,0.0452029584552155,0.0311628994539291,351,"tags=68%, list=27%, signal=50%","5523/5516/1326/5530/917/5170/2885/5788/4690/2534/3551/5594/5295"
"hsa04062","Chemokine signaling pathway",21,0.577480835934207,1.85019706377691,0.00255925655817322,0.0452029584552155,0.0311628994539291,351,"tags=57%, list=27%, signal=42%","1234/6374/6093/6464/2919/10235/2885/2790/5908/3551/5594/5295"
"hsa04380","Osteoclast differentiation",20,0.585957624481756,1.8446298823001,0.00332438280810684,0.0452029584552155,0.0311628994539291,399,"tags=75%, list=31%, signal=53%","4689/5530/2212/2885/1385/11027/2214/2534/2215/3551/5594/5295/7186/6772/6688"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",28,0.535009029617488,1.84155909755701,0.00365981966458492,0.0452029584552155,0.0311628994539291,403,"tags=64%, list=31%, signal=45%","1234/1499/5743/5530/2919/8678/841/1385/637/2790/4609/3091/3551/5594/5295/7186/6772/5610"
"hsa05163","Human cytomegalovirus infection",32,0.498424874827566,1.76125445545582,0.00381996832015905,0.0452029584552155,0.0311628994539291,217,"tags=44%, list=17%, signal=37%","1234/6093/1499/5743/10672/5530/6009/2885/5734/841/1385/637/2790/4609"
"hsa05010","Alzheimer disease",43,0.450180220781272,1.67957138985397,0.00456447706839878,0.0498581341317405,0.0343721754948248,259,"tags=40%, list=20%, signal=33%","4729/1499/5743/4713/60673/5530/2597/1337/8678/126328/3028/841/1452/637/1329/102/7277"
