"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03040","Spliceosome",30,-0.797870187989003,-2.71499727490128,1e-10,1.42e-08,1.14736842105263e-08,212,"tags=83%, list=17%, signal=71%","25949/8559/5093/10285/7536/22916/988/83443/3183/10286/9416/8896/79228/22938/79753/7307/6426/56259/22985/6631/23451/6428/57461/26121/7919"
"hsa03010","Ribosome",24,0.720785028017791,2.32586614472969,1.02715591420333e-06,7.29280699084364e-05,5.89263129727173e-05,241,"tags=67%, list=19%, signal=55%","64960/51264/219927/6183/6209/9801/6150/10573/64432/6176/6227/6189/2197/64969/4736/65003"
"hsa03013","Nucleocytoplasmic transport",18,-0.701339021798366,-2.10972001973886,6.77099235943493e-05,0.00320493638346587,0.00258960760413476,147,"tags=44%, list=11%, signal=40%","22916/1434/79228/22985/10921/51808/23534/7919"
"hsa05415","Diabetic cardiomyopathy",22,0.648951269046852,2.03490304135072,0.000212566668362026,0.00754611672685191,0.00609730706617389,216,"tags=55%, list=17%, signal=46%","488/27089/29796/4731/5295/1337/4713/51079/1347/5579/51660/7388"
"hsa03015","mRNA surveillance pathway",14,-0.676658390885044,-1.91005134026117,0.00157738631547667,0.0279986070997108,0.0226230405772311,166,"tags=57%, list=13%, signal=50%","5521/8106/22916/1478/11051/22985/10921/7919"
"hsa04622","RIG-I-like receptor signaling pathway",11,-0.724716484638693,-1.88911206466036,0.00149738270192335,0.0279986070997108,0.0226230405772311,155,"tags=45%, list=12%, signal=40%","841/10010/9641/8737/3551"
"hsa00190","Oxidative phosphorylation",16,0.654621148289157,1.87937102831696,0.00149313329345976,0.0279986070997108,0.0226230405772311,306,"tags=75%, list=24%, signal=58%","27089/29796/4731/1337/9296/4713/51079/1347/7388/1329/126328/521"
"hsa05010","Alzheimer disease",43,0.49155229316371,1.81065352843043,0.00149844816593625,0.0279986070997108,0.0226230405772311,298,"tags=51%, list=23%, signal=41%","102/488/27089/29796/4731/5295/1337/10313/4713/51079/5664/7277/5706/1347/8678/7388/57142/51107/1329/25800/60673/126328"
"hsa04714","Thermogenesis",28,0.545855160842395,1.8270826622636,0.00278374660213616,0.0439213352781483,0.0354886993722622,306,"tags=57%, list=24%, signal=44%","6009/27089/29796/4731/51422/1337/4713/51079/6199/1347/6601/55818/7388/1329/126328/521"
"hsa05020","Prion disease",28,0.537870933124737,1.80035790983662,0.00364579951994683,0.0470639574393136,0.0380279567152349,161,"tags=39%, list=13%, signal=35%","27089/29796/4731/5295/1337/4713/51079/116443/7277/5706/1347"
"hsa05012","Parkinson disease",25,0.543103622880725,1.76582566032205,0.00364501460902578,0.0470639574393136,0.0380279567152349,298,"tags=52%, list=23%, signal=41%","27089/29796/4731/1337/4713/51079/7277/5706/1347/7388/1329/25800/126328"
