model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier
pytorch_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5574162679425837,0.815359392334862,0.22702510314900795
pytorch_mlp,Complex_sample_embeddings,none,v2.10,0.5837320574162679,0.8095238095238095,0.8947368421052632,0.85,0.19968076595771794,0.6698564593301435,0.8643506757731015,0.1994966553712574
pytorch_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326
pytorch_mlp,concatenated_sample_embeddings,none,v2.10,0.5131578947368421,1.0,0.02631578947368421,0.05128205128205128,0.07765759302467444,0.5131578947368421,0.7814178302900107,0.7551020408163265
pytorch_mlp,gene_expression,none,,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.854066985645933,0.9469185982118775,0.21985713626240402
pytorch_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
pytorch_mlp,RGCN_sample_embeddings,none,v2.10,0.47368421052631576,0.7659574468085106,0.9473684210526315,0.8470588235294118,-0.11098661682987525,0.47368421052631576,0.766460223507096,0.2653061224489796
random_forest,Complex_protein_embeddings,none,v2.10,0.8504784688995215,0.925,0.9736842105263158,0.9487179487179487,0.7553152078862315,0.9760765550239234,0.9931761014578352,0.06462647244654988
random_forest,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.3157894736842105,0.7171398756927239,0.1998441782372552
random_forest,concatenated_protein_embeddings,none,v2.10,0.8181818181818181,0.9047619047619048,1.0,0.95,0.7587869106393281,0.9736842105263157,0.992378653291966,0.07151375410160943
random_forest,concatenated_sample_embeddings,none,v2.10,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.38340831268502357,0.5311004784688995,0.8102298326562593,0.18126904314776032
random_forest,GAT_sample_embeddings,none,v2.10,0.7595693779904307,0.8809523809523809,0.9736842105263158,0.925,0.6190103744689256,0.8205741626794258,0.9390561864042379,0.1397544219158901
random_forest,gene_expression,none,,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.38340831268502357,0.9354066985645934,0.9766223818248791,0.10374822194503674
random_forest,GraphSAGE_sample_embeddings,none,v2.10,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.07765759302467444,0.6722488038277512,0.900885764178234,0.17308666698360337
random_forest,RGCN_protein_embeddings,none,v2.10,0.6555023923444976,0.8372093023255814,0.9473684210526315,0.8888888888888888,0.39586340730912845,0.6961722488038277,0.871955685497088,0.15653609706396918
random_forest,RGCN_sample_embeddings,none,v2.10,0.5514354066985646,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.14179763070332047,0.5921052631578947,0.8088072309441783,0.18027233508650573
random_forest,weighted_RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.3923444976076555,0.7506178865238765,0.19516780869766528
sklearn_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9617224880382775,0.9897796422963641,0.17295875590959595
sklearn_mlp,Complex_sample_embeddings,none,v2.10,0.47248803827751196,0.7631578947368421,0.7631578947368421,0.7631578947368421,-0.05502392344497608,0.5227272727272727,0.80947915028704,0.3260938046329424
sklearn_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.24311176104602839
sklearn_mlp,GAT_sample_embeddings,none,v2.10,0.7787081339712918,0.8974358974358975,0.9210526315789473,0.9090909090909091,0.5770792738295547,0.8803827751196173,0.9632136776732154,0.10730926174289787
sklearn_mlp,gene_expression,none,,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.18242733355052523
sklearn_mlp,GraphSAGE_sample_embeddings,none,v2.10,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.07765759302467444,0.6746411483253589,0.8867952552820209,0.17681491100815874
sklearn_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.22448979591836735
sklearn_mlp,weighted_RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5191387559808612,0.8434906614948897,0.1763551468195048
svm,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9617224880382774,0.9896515893806915,0.0683358406011682
svm,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5885167464114833,0.8370853612488952,0.17149647694352224
svm,concatenated_protein_embeddings,none,v2.10,0.6925837320574163,0.8928571428571429,0.6578947368421053,0.7575757575757576,0.3247499344668204,0.7607655502392344,0.9216369648568477,0.15005653364955582
svm,concatenated_sample_embeddings,none,v2.10,0.5837320574162679,0.8095238095238095,0.8947368421052632,0.85,0.19968076595771794,0.7320574162679425,0.91933560828259,0.1710784004554492
