"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04510","Focal adhesion",20,-0.690382841846669,-2.13822715256579,3.73306192124568e-05,0.00242411633877244,0.00167118472576603,194,"tags=45%, list=15%, signal=39%","6464/4659/5579/998/60/6093/5170/71/5154"
"hsa00190","Oxidative phosphorylation",16,0.732126633078897,2.13003103286327,5.31538507982054e-05,0.00242411633877244,0.00167118472576603,273,"tags=75%, list=21%, signal=60%","4731/9296/4729/126328/7388/1337/6392/1329/7384/51079/29796/27089"
"hsa04921","Oxytocin signaling pathway",12,-0.790384123761798,-2.12056316851921,6.82849672893646e-05,0.00242411633877244,0.00167118472576603,178,"tags=58%, list=14%, signal=51%","5743/4659/5579/60/6093/71/51422"
"hsa04810","Regulation of actin cytoskeleton",23,-0.648878857804281,-2.1084713915041,6.1411855636711e-05,0.00242411633877244,0.00167118472576603,177,"tags=39%, list=14%, signal=34%","4659/998/10672/60/10096/6093/7114/71/5154"
"hsa05205","Proteoglycans in cancer",19,-0.678925974666231,-2.10427479123278,0.000148763443509484,0.00422488179566934,0.00291263163081726,177,"tags=42%, list=14%, signal=37%","4659/5579/998/60/6093/5170/6199/71"
"hsa05012","Parkinson disease",25,0.628862536676045,2.01525639992594,0.000575516343487032,0.0136205534625264,0.00939000349899895,273,"tags=60%, list=21%, signal=48%","4731/4729/135/126328/7326/7317/25800/7388/1337/6392/1329/7384/51079/29796/27089"
"hsa04517","IgSF CAM signaling",25,-0.587940109064353,-1.9395830611172,0.000776527445665922,0.0157524138977944,0.0108597071348768,218,"tags=40%, list=17%, signal=34%","4068/5579/78999/50848/3635/998/60/10096/5170/71"
"hsa05226","Gastric cancer",13,-0.699154246591714,-1.93101681426801,0.000931277512912357,0.0165301758541943,0.0113958958816907,194,"tags=38%, list=15%, signal=33%","6464/1452/1027/7043/6199"
"hsa04068","FoxO signaling pathway",15,-0.679474647018817,-1.94777274220963,0.00108665425303738,0.0171449893257009,0.0118197480154943,126,"tags=33%, list=10%, signal=30%","11345/1027/7043/5170/51422"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",11,-0.754739674446241,-1.9824835697438,0.00133739004082254,0.0189909385796801,0.0130923446101575,214,"tags=55%, list=17%, signal=46%","6776/5579/998/6772/1027/7043"
"hsa04910","Insulin signaling pathway",17,-0.644746050035068,-1.9246407157328,0.00159485372767541,0.0191647585071525,0.0132121759908464,194,"tags=35%, list=15%, signal=30%","6464/23265/5170/5573/6199/51422"
"hsa04530","Tight junction",16,-0.64827333359779,-1.88464049876955,0.00161955705694247,0.0191647585071525,0.0132121759908464,166,"tags=44%, list=13%, signal=39%","50848/998/60/10096/6093/71/51422"
"hsa05212","Pancreatic cancer",10,-0.752113004188115,-1.91164095676718,0.00178369503902898,0.0194834381186242,0.0134318735732546,154,"tags=40%, list=12%, signal=35%","998/6772/7043/6199"
"hsa04120","Ubiquitin mediated proteolysis",12,0.715586456280672,1.90096918945428,0.00284200737433436,0.026904336477032,0.018547837600919,215,"tags=67%, list=17%, signal=56%","11065/55284/7321/7326/7323/7317/6477/246184"
"hsa05231","Choline metabolism in cancer",14,-0.654726406610515,-1.85654694066365,0.00278918360721846,0.026904336477032,0.018547837600919,171,"tags=50%, list=13%, signal=44%","1120/8613/5579/5170/10434/6199/5154"
"hsa04152","AMPK signaling pathway",13,-0.66083230870515,-1.82517420975687,0.00361625709731749,0.0320942817386927,0.0221257835559557,103,"tags=38%, list=8%, signal=36%","3953/5170/5523/6199/51422"
"hsa04814","Motor proteins",15,-0.63049564179574,-1.8073701948407,0.00461097330331661,0.0363754560594977,0.025077223228564,118,"tags=47%, list=9%, signal=43%","829/80179/4650/3833/60/1639/71"
"hsa05206","MicroRNAs in cancer",16,-0.612441253073945,-1.78047056517746,0.00447638536376008,0.0363754560594977,0.025077223228564,266,"tags=44%, list=21%, signal=35%","4170/6464/5743/5579/1027/6093/5154"
"hsa05415","Diabetic cardiomyopathy",22,0.575766424263746,1.79145747586656,0.00618391024241965,0.0462165923380837,0.0318616982019406,273,"tags=55%, list=21%, signal=44%","4731/4729/126328/7388/1337/6392/1329/51660/7384/51079/29796/27089"
"hsa05132","Salmonella infection",33,-0.473865595121651,-1.67094924614159,0.00677472608500918,0.0481005552035652,0.033160501363466,154,"tags=24%, list=12%, signal=22%","998/23265/60/5585/10096/1639/71/388"
"hsa05020","Prion disease",28,0.51774329535009,1.71057029460419,0.00713872687516457,0.0482713912511128,0.0332782756586619,273,"tags=43%, list=21%, signal=34%","4731/4729/5621/126328/7388/1337/6392/1329/7384/51079/29796/27089"
