"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05160","Hepatitis C",22,0.731799938900958,2.26114756787295,1.84350325242635e-06,0.000261777461844542,0.000209577211854785,124,"tags=45%, list=10%, signal=42%","841/6772/581/8737/5610/6773/637/3551/3665/9080"
"hsa05164","Influenza A",21,0.675911690350153,2.06387922960577,9.38155549989112e-05,0.0066609044049227,0.00533267365256969,168,"tags=52%, list=13%, signal=46%","841/6772/581/5610/23633/6773/637/3551/3665/103/8766"
"hsa04620","Toll-like receptor signaling pathway",13,0.744252884077568,1.98084015072552,0.000248026421030877,0.0117399172621282,0.0093988959548543,119,"tags=46%, list=9%, signal=42%","841/6772/8737/6773/3551/3665"
"hsa04210","Apoptosis",20,0.649875758153447,1.96930987807017,0.000643724506536221,0.0156970593072814,0.0125669563023454,118,"tags=35%, list=9%, signal=32%","5366/841/581/8737/839/637/3551"
"hsa05168","Herpes simplex virus 1 infection",24,0.619579655188323,1.95379405135032,0.000459588636093331,0.0156970593072814,0.0125669563023454,119,"tags=33%, list=9%, signal=31%","841/6772/581/5610/6773/637/3551/3665"
"hsa04622","RIG-I-like receptor signaling pathway",11,0.754192812001977,1.93287295694665,0.000663256027068228,0.0156970593072814,0.0125669563023454,128,"tags=55%, list=10%, signal=50%","841/9474/8737/3551/3665/103"
"hsa05162","Measles",18,0.663745048161601,1.94338272163928,0.000827370077916468,0.0167837930091626,0.0134369877315757,216,"tags=67%, list=17%, signal=56%","841/6772/581/5610/6773/3561/637/3551/3665/103/6776/4179"
"hsa04115","p53 signaling pathway",12,0.73164813892568,1.91898013732703,0.0010022143061241,0.0177893039337028,0.0142419927712372,210,"tags=58%, list=16%, signal=49%","5366/64326/841/581/637/51512/8493"
"hsa04611","Platelet activation",16,-0.634079268984326,-1.82638733706161,0.00303924214755169,0.0459882098407007,0.0368178403468916,197,"tags=50%, list=15%, signal=43%","9138/5500/2534/10125/2212/10672/4659/6093"
"hsa04810","Regulation of actin cytoskeleton",23,-0.563483496382254,-1.79814438298814,0.00354208233871884,0.0459882098407007,0.0368178403468916,301,"tags=43%, list=23%, signal=34%","998/9138/10096/5154/5500/5058/10672/4659/6093/54434"
"hsa05161","Hepatitis B",22,0.5729486708676,1.7703219483647,0.0035624669594909,0.0459882098407007,0.0368178403468916,273,"tags=45%, list=21%, signal=36%","841/6772/581/6773/637/3551/3665/6776/1385/5579"
