"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05171","Coronavirus disease - COVID-19",20,0.678271672759556,2.13303354394426,0.000200957565946774,0.00562003948109875,0.00391611350054324,394,"tags=85%, list=31%, signal=60%","5610/9636/2212/3551/6227/6772/6773/103/4736/2197/5295/6201/23118/6189/6203/6176/5579"
"hsa04620","Toll-like receptor signaling pathway",13,0.759632790853417,2.10418255009833,9.02545742066868e-05,0.00562003948109875,0.00391611350054324,289,"tags=85%, list=23%, signal=66%","3665/929/1326/841/3551/6772/8737/6773/5295/7096/23118"
"hsa05162","Measles",18,0.691159291374168,2.10180648046816,0.000178697366401342,0.00562003948109875,0.00391611350054324,289,"tags=67%, list=23%, signal=52%","3665/5610/4179/841/917/3551/6772/6773/103/3561/5295/23118"
"hsa03010","Ribosome",24,0.639712920615928,2.08246837577535,0.000277044199772474,0.00562003948109875,0.00391611350054324,378,"tags=75%, list=29%, signal=54%","219927/65003/51069/6227/116541/9801/6183/51264/6150/4736/64960/2197/6201/64969/6189/64432/6203/6176"
"hsa05152","Tuberculosis",16,0.70363764316914,2.07969949830973,0.000249474046056349,0.00562003948109875,0.00391611350054324,116,"tags=44%, list=9%, signal=40%","929/5868/7043/841/1385/2212/6772"
"hsa05169","Epstein-Barr virus infection",28,0.613295884911321,2.07584882185883,0.000100207819695477,0.00562003948109875,0.00391611350054324,290,"tags=54%, list=23%, signal=42%","3665/5610/9636/841/917/3551/6772/8737/6773/4791/811/5295/22938/23118/7186"
"hsa04062","Chemokine signaling pathway",21,0.64740352615289,2.04603935550193,0.000275844136373818,0.00562003948109875,0.00391611350054324,305,"tags=62%, list=24%, signal=48%","5908/2919/3551/6772/1234/6773/2793/6464/10235/6093/5295/6374/54331"
"hsa04517","IgSF CAM signaling",25,0.617165341927998,2.03083977615277,0.000326410519552138,0.00579378672205044,0.00403718274182907,200,"tags=40%, list=16%, signal=34%","10096/3688/5908/50848/3635/81/4690/51735/71/10092"
"hsa04668","TNF signaling pathway",16,0.682273364508926,2.01655438371455,0.000528034935305901,0.00780889026874617,0.0054413319886,292,"tags=75%, list=23%, signal=59%","1326/2919/841/3659/1385/3551/8737/5295/8986/23118/7186/6374"
"hsa05145","Toxoplasmosis",10,0.771595728070467,1.97847110359418,0.000572339297939668,0.00780889026874617,0.0054413319886,128,"tags=60%, list=10%, signal=54%","3688/7043/841/3551/6772/1234"
"hsa05161","Hepatitis B",22,0.61825377510036,1.97434782585556,0.000604914034902873,0.00780889026874617,0.0054413319886,289,"tags=50%, list=23%, signal=39%","3665/7043/841/1385/3551/10971/6772/6773/4089/5295/23118"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",28,0.557270937830272,1.88621878641563,0.00108122474768351,0.0127944928475882,0.0089153619545833,153,"tags=36%, list=12%, signal=32%","3665/5610/2919/841/1385/3551/6772/1234/6773/2793"
"hsa04820","Cytoskeleton in muscle cells",11,0.728618026697648,1.90997194227662,0.00179643316133699,0.0196225776084502,0.0136732564506621,330,"tags=73%, list=26%, signal=55%","3688/476/9172/71/7170/752/829/3930"
"hsa05166","Human T-cell leukemia virus 1 infection",25,0.569572089379751,1.87422976618442,0.00211657989710275,0.0214681675277565,0.0149592864908014,259,"tags=44%, list=20%, signal=36%","7043/917/1385/3551/6688/4791/2113/4089/3561/811/5295"
"hsa04670","Leukocyte transendothelial migration",16,0.643052847176333,1.90063265750804,0.00227644647632109,0.0215503599758396,0.0150165592122233,269,"tags=56%, list=21%, signal=45%","3688/5908/50848/81/6494/71/6093/5295/83593"
"hsa05130","Pathogenic Escherichia coli infection",26,0.546451873936322,1.80409848011085,0.00248469488180113,0.022051667075985,0.0153658762427175,290,"tags=54%, list=23%, signal=43%","10096/3688/7456/841/2212/3551/4690/8737/71/10427/10092/6093/23118/7186"
"hsa04622","RIG-I-like receptor signaling pathway",11,0.712829659698941,1.86858490973425,0.00304145349370689,0.0254050821239047,0.0177025776104302,195,"tags=64%, list=15%, signal=54%","3665/9636/10010/841/3551/8737/103"
"hsa04380","Osteoclast differentiation",20,0.60166075403126,1.89210698598409,0.0036617022127325,0.0286789514495462,0.0199838505282234,290,"tags=60%, list=23%, signal=47%","1385/2212/3551/6688/6772/6773/4791/2214/5295/169200/23118/7186"
"hsa04625","C-type lectin receptor signaling pathway",14,0.658473386915872,1.8706253020777,0.00383732448972801,0.0286789514495462,0.0199838505282234,151,"tags=43%, list=12%, signal=38%","841/3659/3551/6772/6773/4791"
"hsa03013","Nucleocytoplasmic transport",18,-0.58546434634142,-1.8238954489043,0.00460090252415871,0.030117922762422,0.0209865436595083,373,"tags=67%, list=29%, signal=48%","53371/6613/51068/7919/79228/51808/10482/7341/1434/22985/23633/22916"
"hsa05417","Lipid and atherosclerosis",23,0.561597685497114,1.8113139112676,0.00431233858187226,0.030117922762422,0.0209865436595083,78,"tags=30%, list=6%, signal=29%","3665/5908/929/10010/2919/841/3551"
"hsa05203","Viral carcinogenesis",27,0.530622365485099,1.7652254205847,0.00466615704769918,0.030117922762422,0.0209865436595083,151,"tags=33%, list=12%, signal=30%","3665/5610/5315/841/1385/81/10971/1234/4791"
"hsa05100","Bacterial invasion of epithelial cells",13,0.648292313707128,1.79576946952602,0.00658323884405562,0.0386076459708584,0.0269022885193528,259,"tags=54%, list=20%, signal=43%","10096/3688/1213/71/6464/10092/5295"
"hsa05160","Hepatitis C",22,0.550257283633498,1.75720604605549,0.00673035141028828,0.0386076459708584,0.0269022885193528,149,"tags=36%, list=12%, signal=33%","3665/5610/841/3551/10971/6772/8737/6773"
"hsa05170","Human immunodeficiency virus 1 infection",27,0.512909054556324,1.70629841567866,0.00679712076951733,0.0386076459708584,0.0269022885193528,305,"tags=44%, list=24%, signal=35%","841/917/1174/3551/8737/1234/2793/811/5295/23118/7186/54331"
