"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03010","Ribosome",24,-0.749453364675352,-2.46369103791207,2.08207013688123e-07,2.95653959437134e-05,1.42457430418189e-05,235,"tags=96%, list=18%, signal=80%","6201/64969/219927/65003/6183/6203/64960/6176/6209/116541/6189/51264/4736/64928/6227/64432/2197/6182/9801/10573/6150/128308/51069"
"hsa04144","Endocytosis",31,0.670358242484686,2.36420828386953,9.96980709739821e-07,7.07856303915273e-05,3.41072348068886e-05,170,"tags=52%, list=13%, signal=46%","137492/27183/1234/5119/10617/10092/10254/1785/57132/30011/1213/161/7456/25978/3561/60682"
"hsa04666","Fc gamma R-mediated phagocytosis",16,0.785772693911833,2.31249137780147,3.39994135045396e-06,0.000107111057919831,5.16102206433582e-05,227,"tags=81%, list=18%, signal=68%","2214/3635/10092/1785/5579/5594/5295/2215/5788/2212/5058/8613/10096"
"hsa04611","Platelet activation",16,0.784162428317508,2.30775244333391,3.77151612393771e-06,0.000107111057919831,5.16102206433582e-05,273,"tags=94%, list=21%, signal=75%","9138/2534/10235/10125/10672/5594/5295/71/5908/5500/2212/3688/4659/6093/60"
"hsa00190","Oxidative phosphorylation",16,-0.778771201235347,-2.27920664998697,2.32724721337865e-06,0.000107111057919831,5.16102206433582e-05,238,"tags=88%, list=19%, signal=72%","513/4729/6392/7388/29796/51079/1337/521/4731/7384/126328/1347/27089/1329"
"hsa04517","IgSF CAM signaling",25,0.688955207530484,2.29225538008034,5.93222497753383e-06,0.000140395991134967,6.76481795683682e-05,294,"tags=80%, list=23%, signal=63%","2534/3635/10092/5579/5594/5295/4690/5062/5170/71/5908/78999/4068/3688/5058/10096/60/2885/51735/7277"
"hsa05135","Yersinia infection",19,0.719573592427569,2.24906636757846,9.833358686141e-06,0.000199476704776003,9.61155360299496e-05,297,"tags=79%, list=23%, signal=62%","9138/10092/7456/5594/5295/3551/5585/7186/71/2212/3688/10096/6093/60/2185"
"hsa04062","Chemokine signaling pathway",21,0.691640713452042,2.22729471707658,2.43819971810743e-05,0.000363799604840555,0.000175292619085516,355,"tags=81%, list=28%, signal=60%","1234/6374/2793/54331/10235/2919/5579/5594/5295/3551/5908/5058/6093/2885/2185/2790/6772"
"hsa04662","B cell receptor signaling pathway",13,0.786898170209553,2.18162056659514,2.55724718325329e-05,0.000363799604840555,0.000175292619085516,189,"tags=77%, list=15%, signal=66%","930/3635/11027/973/5579/5594/5295/3551/5530/27071"
"hsa04660","T cell receptor signaling pathway",19,0.695927907206836,2.17516049342195,2.56196904817292e-05,0.000363799604840555,0.000175292619085516,284,"tags=74%, list=22%, signal=58%","917/2534/10125/5594/5295/3551/4690/5062/5170/5788/5530/5058/5516/2885"
"hsa04725","Cholinergic synapse",10,0.837383192081821,2.17120336643675,2.87009296305864e-05,0.000370502909776661,0.00017852252880269,83,"tags=60%, list=6%, signal=57%","2534/2793/54331/5579/5594/5295"
"hsa04810","Regulation of actin cytoskeleton",23,0.663040684480581,2.17292932656967,7.66123256465422e-05,0.000753612913890024,0.000363119639754274,273,"tags=65%, list=21%, signal=52%","9138/10092/10672/5594/5295/5062/71/5500/3688/4659/5058/10096/54434/6093/60"
"hsa04360","Axon guidance",14,0.755939141819823,2.1703739741504,8.27631854172701e-05,0.000753612913890024,0.000363119639754274,260,"tags=79%, list=20%, signal=63%","2534/5594/5295/4690/5062/5170/5530/3688/5058/54434/6093"
"hsa04650","Natural killer cell mediated cytotoxicity",18,0.70234269951586,2.1586287466799,7.24741612886212e-05,0.000753612913890024,0.000363119639754274,297,"tags=83%, list=23%, signal=65%","2214/2534/5579/3802/5594/5295/2215/3824/4068/5530/3804/5058/3805/2885/2185"
"hsa04714","Thermogenesis",28,-0.620106200809229,-2.12267229397853,8.33705456274712e-05,0.000753612913890024,0.000363119639754274,326,"tags=68%, list=25%, signal=52%","51422/4713/6009/513/4729/6392/7388/29796/6601/55818/51079/1337/521/4731/7384/126328/1347/27089/1329"
"hsa04115","p53 signaling pathway",12,-0.779287807744672,-2.09003425233101,8.49141311425379e-05,0.000753612913890024,0.000363119639754274,111,"tags=58%, list=9%, signal=54%","8493/637/64326/5366/55367/901/581"
