"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa00190","Oxidative phosphorylation",16,0.731559646152912,2.17419398570342,4.70524154803011e-05,0.00668144299820276,0.00455665497282916,273,"tags=75%, list=21%, signal=60%","1347/4731/7388/27089/4713/51079/1337/126328/7384/4729/1329/9296"
"hsa04910","Insulin signaling pathway",17,-0.689610702237477,-2.06245060485865,0.000289972089208329,0.0205880183337914,0.0140407537932454,249,"tags=53%, list=19%, signal=43%","5295/3099/1977/3551/6199/23265/6464/3845/51422"
"hsa04260","Cardiac muscle contraction",10,0.763980921731724,1.97361038975316,0.00083863776380249,0.0388578146629868,0.0265005111118961,298,"tags=80%, list=23%, signal=62%","1347/7388/27089/1337/7384/1329/488/7170"
"hsa05171","Coronavirus disease - COVID-19",20,-0.600222897648465,-1.89531969942876,0.00239330542887177,0.0388578146629868,0.0265005111118961,365,"tags=80%, list=28%, signal=58%","103/6176/6227/23118/6209/6772/5610/5295/4736/2197/3551/6773/5579/6203/6189/6201"
"hsa04150","mTOR signaling pathway",15,-0.646647005285202,-1.890902887476,0.00243827490326082,0.0388578146629868,0.0265005111118961,249,"tags=60%, list=19%, signal=49%","5295/6197/1977/3551/6199/5579/6520/3845/6502"
"hsa04210","Apoptosis",20,-0.59488129233775,-1.87845254922234,0.00293313952260568,0.0388578146629868,0.0265005111118961,299,"tags=45%, list=23%, signal=35%","7186/5295/71/3551/4170/84823/839/3845/1616"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",11,-0.707169146104178,-1.84710647529031,0.00318554900078613,0.0388578146629868,0.0265005111118961,267,"tags=64%, list=21%, signal=51%","7994/5295/4089/84108/3845/3398/90"
"hsa05020","Prion disease",28,0.532940238026476,1.83929344231248,0.0021710661122757,0.0388578146629868,0.0265005111118961,223,"tags=43%, list=17%, signal=36%","1347/4731/7388/27089/5693/4713/51079/1337/126328/7384/4729/5530"
"hsa05212","Pancreatic cancer",10,-0.725142044851737,-1.83392260744319,0.00292635657150789,0.0388578146629868,0.0265005111118961,259,"tags=70%, list=20%, signal=56%","6772/5295/4089/3551/6199/3845/7043"
"hsa05161","Hepatitis B",22,-0.563590190678262,-1.83273163196834,0.00279464189216409,0.0388578146629868,0.0265005111118961,345,"tags=59%, list=27%, signal=44%","64764/23118/3665/6772/1385/5295/4089/2185/3551/6773/5579/3845/7043"
"hsa03040","Spliceosome",30,0.516032102618864,1.78876557674533,0.00328375898560452,0.0388578146629868,0.0265005111118961,388,"tags=53%, list=30%, signal=38%","6631/9416/8559/25949/10286/3183/9343/22916/988/11157/10285/8896/6428/23451/22938/6625"
"hsa01100","Metabolic pathways",112,0.353738861634257,1.616502387623,0.00313920672840204,0.0388578146629868,0.0265005111118961,306,"tags=35%, list=24%, signal=29%","1347/60496/4731/51170/84532/55862/7388/27089/23530/27034/4124/6319/4713/51079/4967/9588/51/1337/8875/126328/549/3423/2571/7384/4729/55904/7360/847/7841/1120/9107/1329/9296/8802/60481/10606/262/3705/51109"
