"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa01100","Metabolic pathways",112,-0.503267002614671,-2.32104447900118,2.16115292051167e-09,3.06883714712657e-07,2.41139167972881e-07,376,"tags=61%, list=29%, signal=47%","60496/1120/54480/8613/23530/4713/27089/3028/4259/3034/4729/55862/9791/4967/51727/29956/29926/10327/55256/4731/7384/57103/2053/27315/9061/8801/126328/51111/51079/84706/8875/3705/79586/3930/84532/1738/521/8802/3418/5743/138199/64781/51/60481/847/1606/1633/3635/10554/2180/6319/55904/10555/10728/7167/9107/55312/50484/6392/37/22908/27034/3612/18/5730/79717/57704/7083"
"hsa05132","Salmonella infection",33,0.664131634095892,2.37175323382584,2.8654476243033e-07,2.03446781325534e-05,1.59861814829553e-05,334,"tags=70%, list=26%, signal=53%","8737/929/60/10671/51143/841/7186/1785/3551/581/71/10096/10092/57617/388/23118/9367/84516/5868/1639/7277/23265/5585"
"hsa04110","Cell cycle",21,-0.745052495907764,-2.37412851326416,7.05335590127159e-07,2.77069528767523e-05,2.17712157519329e-05,303,"tags=81%, list=24%, signal=63%","6502/9212/9088/5885/8556/5516/7531/8243/5934/4171/9232/4173/246184/1027/4176/113130/902"
"hsa03040","Spliceosome",30,0.674363061981087,2.36991210277592,7.80477545824009e-07,2.77069528767523e-05,2.17712157519329e-05,261,"tags=70%, list=20%, signal=57%","6631/26121/10285/3183/10286/7307/9416/23451/11157/6426/51690/7919/6625/79753/8559/7536/56259/6428/9343/22985/5093"
"hsa05131","Shigellosis",29,0.6354444452188,2.20487972006025,1.11408009458714e-05,0.000316398746862747,0.000248615768476288,145,"tags=48%, list=11%, signal=44%","8737/9474/929/60/7186/55072/7307/8678/6093/3551/581/71/10096/10092"
"hsa05130","Pathogenic Escherichia coli infection",26,0.653338840859941,2.2026478446074,1.92166481072045e-05,0.00045479400520384,0.00035736222795854,289,"tags=69%, list=23%, signal=55%","8737/60/841/7186/6093/3551/10427/581/71/10096/7456/10092/2534/23118/5062/2212/3688/7277"
"hsa04622","RIG-I-like receptor signaling pathway",11,0.770965412718959,2.00645687533138,0.000310082623314103,0.00629024750151467,0.00494267038666089,202,"tags=73%, list=16%, signal=62%","8737/9474/10010/841/7186/3551/3665/103"
"hsa04621","NOD-like receptor signaling pathway",20,0.616460739407963,1.93826503894128,0.000760247686427848,0.0119950190525283,0.00942529295454408,214,"tags=60%, list=17%, signal=51%","55914/8737/9474/10010/841/7186/55072/11345/3551/3665/7205/23118"
"hsa05135","Yersinia infection",19,0.625523793317314,1.93812751657584,0.000730375589100518,0.0119950190525283,0.00942529295454408,334,"tags=74%, list=26%, signal=55%","60/7186/6197/6093/3551/71/10096/7456/10092/23118/2212/3688/9138/5585"
"hsa01200","Carbon metabolism",16,-0.641077271661853,-1.90341817691045,0.00134279363694708,0.0169284356570487,0.0133018100789263,328,"tags=75%, list=26%, signal=57%","4200/4967/8801/84706/84532/1738/8802/3418/51/847/7167/6392"
"hsa04723","Retrograde endocannabinoid signaling",11,-0.710919088766693,-1.89223354073996,0.00176380445769477,0.0169284356570487,0.0133018100789263,380,"tags=100%, list=30%, signal=71%","5594/4713/54331/4729/4731/126328/51079/5743/2793/2790"
"hsa04210","Apoptosis",20,0.595413691290998,1.87208927959413,0.00173173528573669,0.0169284356570487,0.0133018100789263,128,"tags=40%, list=10%, signal=37%","8737/60/841/7186/3551/581/71/5366"
"hsa04620","Toll-like receptor signaling pathway",13,0.685741234338328,1.87194969242669,0.00178821503419528,0.0169284356570487,0.0133018100789263,299,"tags=77%, list=23%, signal=60%","8737/929/841/3551/3665/1326/23118/6773/9641/7096"
"hsa04146","Peroxisome",10,-0.725110000413184,-1.85690218132697,0.00165560236023721,0.0169284356570487,0.0133018100789263,144,"tags=80%, list=11%, signal=72%","5827/2053/3418/51/847/2180/5830/5264"
"hsa04814","Motor proteins",15,0.645176648737584,1.84941876313699,0.00153699140305913,0.0169284356570487,0.0133018100789263,289,"tags=67%, list=23%, signal=52%","60/10671/51143/4650/71/829/80179/84516/1639/7277"
"hsa05168","Herpes simplex virus 1 infection",24,0.514668898916664,1.69569656638158,0.00265040436620585,0.0235223387500769,0.0184830830801197,290,"tags=50%, list=23%, signal=39%","5452/841/7186/3551/6426/581/3665/6428/23118/567/6773/9641"
"hsa05417","Lipid and atherosclerosis",23,0.553519510786487,1.80251887184382,0.00295623510939785,0.0246932579726174,0.0194031530400107,127,"tags=35%, list=10%, signal=32%","5452/929/10010/841/7186/3551/581/3665"
